Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Season,Review Rating,Subscription Status,Discount Applied,Promo Code Used,Previous Purchases,Frequency of Purchases,Frequency Value,Cluster,Assigned Discount,Send New Subscriber Offers
1736,58,Male,Dress,Clothing,34,Winter,3.6,0,0,0,31,Annually,1,1,0.1,Yes
1737,57,Male,Shorts,Clothing,61,Summer,2.6,0,0,0,43,Quarterly,2,4,0.15,No
1738,42,Male,Jewelry,Accessories,98,Summer,4.2,0,0,0,50,Bi-Weekly,4,4,0.15,No
1739,60,Male,Handbag,Accessories,61,Spring,2.9,0,0,0,37,Weekly,5,3,0.12,Yes
1740,21,Male,Jewelry,Accessories,98,Winter,4.2,0,0,0,23,Weekly,5,1,0.1,Yes
1741,69,Male,Pants,Clothing,21,Fall,3.3,0,0,0,10,Quarterly,2,3,0.12,Yes
1742,41,Male,Pants,Clothing,51,Winter,3.6,0,0,0,20,Monthly,3,1,0.1,Yes
1743,51,Male,Sandals,Footwear,80,Spring,4.3,0,0,0,18,Quarterly,2,0,0.05,No
1744,23,Male,Skirt,Clothing,72,Winter,3.3,0,0,0,3,Weekly,5,1,0.1,Yes
1745,57,Male,Sunglasses,Accessories,63,Winter,3.0,0,0,0,23,Weekly,5,1,0.1,Yes
1746,40,Male,Skirt,Clothing,27,Winter,3.6,0,0,0,27,Weekly,5,1,0.1,Yes
1747,65,Male,Handbag,Accessories,44,Summer,3.1,0,0,0,44,Bi-Weekly,4,4,0.15,No
1748,61,Male,Coat,Outerwear,23,Winter,2.9,0,0,0,41,Quarterly,2,2,0.07,No
1749,34,Male,Skirt,Clothing,93,Winter,3.9,0,0,0,41,Annually,1,1,0.1,Yes
1750,43,Male,Hoodie,Clothing,70,Fall,3.2,0,0,0,36,Quarterly,2,3,0.12,Yes
1751,31,Male,Sunglasses,Accessories,85,Fall,3.1,0,0,0,38,Quarterly,2,2,0.07,No
1752,57,Male,Sweater,Clothing,40,Winter,3.2,0,0,0,34,Annually,1,1,0.1,Yes
1753,34,Male,Boots,Footwear,29,Winter,3.3,0,0,0,14,Quarterly,2,0,0.05,No
1754,25,Male,Skirt,Clothing,27,Fall,4.8,0,0,0,23,Bi-Weekly,4,3,0.12,Yes
1755,66,Male,Dress,Clothing,93,Fall,3.8,0,0,0,18,Bi-Weekly,4,3,0.12,Yes
1756,56,Male,Belt,Accessories,20,Spring,4.6,0,0,0,45,Monthly,3,3,0.12,Yes
1757,49,Male,Jewelry,Accessories,55,Fall,2.8,0,0,0,14,Weekly,5,2,0.07,No
1758,19,Male,Dress,Clothing,94,Fall,3.6,0,0,0,48,Annually,1,3,0.12,Yes
1759,27,Male,Hat,Accessories,56,Winter,4.3,0,0,0,17,Bi-Weekly,4,1,0.1,Yes
1760,68,Male,Sweater,Clothing,58,Spring,4.0,0,0,0,1,Weekly,5,3,0.12,Yes
1761,20,Male,Skirt,Clothing,44,Spring,3.5,0,0,0,39,Weekly,5,3,0.12,Yes
1762,21,Male,Hoodie,Clothing,95,Fall,4.9,0,0,0,24,Weekly,5,3,0.12,Yes
1763,36,Male,Sandals,Footwear,42,Summer,3.1,0,0,0,41,Bi-Weekly,4,0,0.05,No
1764,37,Male,Jewelry,Accessories,93,Winter,3.9,0,0,0,28,Annually,1,1,0.1,Yes
1765,61,Male,Dress,Clothing,56,Summer,3.0,0,0,0,34,Quarterly,2,4,0.15,No
1766,68,Male,Hoodie,Clothing,88,Spring,4.1,0,0,0,41,Quarterly,2,3,0.12,Yes
1767,60,Male,Sweater,Clothing,54,Winter,4.3,0,0,0,27,Bi-Weekly,4,1,0.1,Yes
1768,69,Male,Jewelry,Accessories,89,Fall,3.8,0,0,0,46,Bi-Weekly,4,2,0.07,No
1769,25,Male,Sandals,Footwear,45,Summer,3.9,0,0,0,2,Quarterly,2,0,0.05,No
1770,32,Male,Socks,Clothing,75,Winter,4.3,0,0,0,45,Monthly,3,1,0.1,Yes
1771,53,Male,Backpack,Accessories,22,Fall,4.3,0,0,0,34,Weekly,5,2,0.07,No
1772,46,Male,Shirt,Clothing,82,Fall,4.7,0,0,0,9,Annually,1,3,0.12,Yes
1773,58,Male,Shoes,Footwear,34,Summer,3.1,0,0,0,1,Annually,1,0,0.05,No
1774,21,Male,Coat,Outerwear,92,Summer,2.7,0,0,0,17,Annually,1,2,0.07,No
1775,46,Male,Sweater,Clothing,78,Spring,3.7,0,0,0,6,Weekly,5,3,0.12,Yes
1776,18,Male,Jacket,Outerwear,47,Spring,3.3,0,0,0,12,Bi-Weekly,4,2,0.07,No
1777,56,Male,Jacket,Outerwear,64,Summer,3.4,0,0,0,10,Quarterly,2,2,0.07,No
1778,18,Male,Sneakers,Footwear,44,Winter,4.7,0,0,0,4,Bi-Weekly,4,0,0.05,No
1779,49,Male,Belt,Accessories,94,Winter,4.9,0,0,0,8,Bi-Weekly,4,1,0.1,Yes
1780,29,Male,Scarf,Accessories,62,Winter,4.3,0,0,0,41,Weekly,5,1,0.1,Yes
1781,67,Male,Jewelry,Accessories,81,Summer,4.2,0,0,0,49,Weekly,5,4,0.15,No
1782,31,Male,T-shirt,Clothing,33,Fall,3.7,0,0,0,49,Quarterly,2,3,0.12,Yes
1783,52,Male,Pants,Clothing,88,Fall,2.7,0,0,0,40,Bi-Weekly,4,3,0.12,Yes
1784,42,Male,Handbag,Accessories,49,Winter,3.3,0,0,0,30,Monthly,3,1,0.1,Yes
1785,32,Male,Backpack,Accessories,31,Summer,4.8,0,0,0,4,Quarterly,2,4,0.15,No
1786,47,Male,Gloves,Accessories,29,Fall,4.1,0,0,0,22,Monthly,3,2,0.07,No
1787,45,Male,Jacket,Outerwear,34,Spring,4.6,0,0,0,22,Monthly,3,2,0.07,No
1788,20,Male,Sweater,Clothing,38,Fall,4.9,0,0,0,10,Quarterly,2,3,0.12,Yes
1789,66,Male,Blouse,Clothing,41,Summer,3.1,0,0,0,23,Bi-Weekly,4,4,0.15,No
1790,52,Male,Blouse,Clothing,34,Spring,3.0,0,0,0,43,Quarterly,2,3,0.12,Yes
1791,50,Male,Gloves,Accessories,26,Summer,3.7,0,0,0,31,Bi-Weekly,4,4,0.15,No
1792,62,Male,Jeans,Clothing,98,Winter,4.0,0,0,0,38,Annually,1,1,0.1,Yes
1793,38,Male,Sneakers,Footwear,59,Fall,3.0,0,0,0,22,Quarterly,2,0,0.05,No
1794,65,Male,Hat,Accessories,92,Fall,3.8,0,0,0,45,Quarterly,2,2,0.07,No
1795,60,Male,Backpack,Accessories,40,Spring,3.7,0,0,0,21,Bi-Weekly,4,3,0.12,Yes
1796,68,Male,Jeans,Clothing,20,Fall,4.0,0,0,0,9,Bi-Weekly,4,3,0.12,Yes
1797,62,Male,Skirt,Clothing,35,Spring,3.1,0,0,0,34,Weekly,5,3,0.12,Yes
1798,62,Male,Belt,Accessories,35,Spring,3.9,0,0,0,26,Weekly,5,3,0.12,Yes
1799,40,Male,Dress,Clothing,82,Winter,3.7,0,0,0,1,Weekly,5,1,0.1,Yes
1800,32,Male,Hoodie,Clothing,48,Fall,3.9,0,0,0,47,Weekly,5,3,0.12,Yes
1801,22,Male,Coat,Outerwear,58,Winter,2.7,0,0,0,30,Weekly,5,2,0.07,No
1802,33,Male,Sweater,Clothing,57,Spring,3.9,0,0,0,48,Bi-Weekly,4,3,0.12,Yes
1803,57,Male,Shorts,Clothing,96,Winter,2.6,0,0,0,31,Bi-Weekly,4,1,0.1,Yes
1804,60,Male,Sneakers,Footwear,97,Summer,3.5,0,0,0,33,Bi-Weekly,4,0,0.05,No
1805,30,Male,Sweater,Clothing,42,Winter,4.4,0,0,0,39,Weekly,5,1,0.1,Yes
1806,41,Male,T-shirt,Clothing,62,Spring,4.9,0,0,0,46,Weekly,5,3,0.12,Yes
1807,58,Male,Handbag,Accessories,67,Fall,3.9,0,0,0,24,Annually,1,2,0.07,No
1808,34,Male,Sneakers,Footwear,46,Summer,3.5,0,0,0,37,Bi-Weekly,4,0,0.05,No
1809,67,Male,Jacket,Outerwear,71,Spring,4.3,0,0,0,7,Monthly,3,2,0.07,No
1810,58,Male,Backpack,Accessories,99,Fall,3.4,0,0,0,6,Bi-Weekly,4,2,0.07,No
1811,41,Male,Jeans,Clothing,28,Fall,2.7,0,0,0,16,Bi-Weekly,4,3,0.12,Yes
1812,42,Male,Belt,Accessories,77,Summer,3.6,0,0,0,33,Annually,1,4,0.15,No
1813,50,Male,Boots,Footwear,63,Summer,4.9,0,0,0,18,Bi-Weekly,4,0,0.05,No
1814,40,Male,Shorts,Clothing,62,Spring,3.5,0,0,0,24,Weekly,5,3,0.12,Yes
1815,32,Male,Jeans,Clothing,92,Summer,3.8,0,0,0,24,Quarterly,2,4,0.15,No
1816,51,Male,Shoes,Footwear,72,Winter,4.5,0,0,0,48,Quarterly,2,0,0.05,No
1817,26,Male,Hat,Accessories,79,Summer,4.0,0,0,0,4,Weekly,5,4,0.15,No
1818,32,Male,T-shirt,Clothing,27,Summer,4.7,0,0,0,20,Weekly,5,4,0.15,No
1819,58,Male,Sunglasses,Accessories,39,Fall,3.8,0,0,0,47,Quarterly,2,2,0.07,No
1820,51,Male,Socks,Clothing,86,Spring,4.5,0,0,0,50,Quarterly,2,3,0.12,Yes
1821,19,Male,Shirt,Clothing,94,Fall,5.0,0,0,0,31,Monthly,3,3,0.12,Yes
1822,57,Male,Shorts,Clothing,53,Spring,2.8,0,0,0,29,Quarterly,2,3,0.12,Yes
1823,66,Male,Shirt,Clothing,85,Summer,4.4,0,0,0,4,Annually,1,4,0.15,No
1824,62,Male,Socks,Clothing,50,Fall,4.7,0,0,0,40,Bi-Weekly,4,3,0.12,Yes
1825,58,Male,Pants,Clothing,47,Winter,3.8,0,0,0,31,Monthly,3,1,0.1,Yes
1826,23,Male,Boots,Footwear,75,Winter,4.9,0,0,0,41,Weekly,5,0,0.05,No
1827,45,Male,T-shirt,Clothing,60,Winter,4.2,0,0,0,44,Annually,1,1,0.1,Yes
1828,20,Male,T-shirt,Clothing,36,Spring,4.9,0,0,0,31,Weekly,5,3,0.12,Yes
1829,33,Male,Coat,Outerwear,80,Spring,3.9,0,0,0,45,Quarterly,2,2,0.07,No
1830,30,Male,Hat,Accessories,96,Spring,4.9,0,0,0,50,Quarterly,2,3,0.12,Yes
1831,50,Male,Sunglasses,Accessories,80,Winter,4.8,0,0,0,7,Annually,1,1,0.1,Yes
1832,62,Male,Blouse,Clothing,71,Summer,3.3,0,0,0,5,Quarterly,2,4,0.15,No
1833,69,Male,Jewelry,Accessories,29,Fall,4.6,0,0,0,48,Monthly,3,2,0.07,No
1834,34,Male,Jewelry,Accessories,53,Spring,4.5,0,0,0,19,Bi-Weekly,4,3,0.12,Yes
1835,49,Male,Skirt,Clothing,35,Summer,4.1,0,0,0,39,Bi-Weekly,4,4,0.15,No
1836,65,Male,Scarf,Accessories,75,Fall,3.2,0,0,0,45,Quarterly,2,2,0.07,No
1837,66,Male,Pants,Clothing,52,Fall,4.2,0,0,0,35,Monthly,3,3,0.12,Yes
1838,41,Male,Hat,Accessories,77,Winter,4.8,0,0,0,8,Monthly,3,1,0.1,Yes
1839,37,Male,Gloves,Accessories,24,Fall,4.1,0,0,0,11,Quarterly,2,2,0.07,No
1840,32,Male,Shirt,Clothing,78,Winter,3.7,0,0,0,32,Annually,1,1,0.1,Yes
1841,42,Male,Sandals,Footwear,98,Winter,2.6,0,0,0,46,Quarterly,2,0,0.05,No
1842,31,Male,Socks,Clothing,57,Winter,3.0,0,0,0,7,Quarterly,2,1,0.1,Yes
1843,61,Male,Handbag,Accessories,78,Summer,4.4,0,0,0,1,Annually,1,4,0.15,No
1844,36,Male,Jacket,Outerwear,76,Fall,4.7,0,0,0,32,Monthly,3,2,0.07,No
1845,60,Male,Shorts,Clothing,26,Spring,2.7,0,0,0,31,Annually,1,3,0.12,Yes
1846,51,Male,Sandals,Footwear,78,Winter,2.8,0,0,0,39,Quarterly,2,0,0.05,No
1847,68,Male,Scarf,Accessories,53,Summer,2.9,0,0,0,9,Quarterly,2,4,0.15,No
1848,46,Male,Sandals,Footwear,100,Summer,4.4,0,0,0,49,Weekly,5,0,0.05,No
1849,19,Male,Jeans,Clothing,73,Winter,2.7,0,0,0,34,Quarterly,2,1,0.1,Yes
1850,30,Male,Skirt,Clothing,40,Winter,4.5,0,0,0,35,Monthly,3,1,0.1,Yes
1851,51,Male,Gloves,Accessories,76,Winter,2.8,0,0,0,50,Weekly,5,1,0.1,Yes
1852,28,Male,Skirt,Clothing,80,Fall,3.1,0,0,0,4,Bi-Weekly,4,3,0.12,Yes
1853,41,Male,Sweater,Clothing,80,Winter,3.8,0,0,0,32,Weekly,5,1,0.1,Yes
1854,29,Male,Blouse,Clothing,67,Spring,2.9,0,0,0,11,Bi-Weekly,4,3,0.12,Yes
1855,25,Male,Sweater,Clothing,61,Spring,3.8,0,0,0,49,Annually,1,3,0.12,Yes
1856,60,Male,Shirt,Clothing,76,Spring,4.7,0,0,0,9,Annually,1,3,0.12,Yes
1857,63,Male,Jewelry,Accessories,55,Summer,3.2,0,0,0,30,Bi-Weekly,4,4,0.15,No
1858,51,Male,T-shirt,Clothing,85,Summer,4.0,0,0,0,33,Monthly,3,4,0.15,No
1859,22,Male,Scarf,Accessories,69,Spring,4.9,0,0,0,8,Annually,1,3,0.12,Yes
1860,54,Male,Belt,Accessories,26,Summer,3.7,0,0,0,29,Bi-Weekly,4,4,0.15,No
1861,18,Male,T-shirt,Clothing,64,Summer,4.8,0,0,0,4,Monthly,3,4,0.15,No
1862,29,Male,Sneakers,Footwear,60,Fall,3.6,0,0,0,19,Monthly,3,0,0.05,No
1863,59,Male,Gloves,Accessories,36,Winter,4.6,0,0,0,10,Bi-Weekly,4,1,0.1,Yes
1864,25,Male,Sandals,Footwear,21,Spring,4.3,0,0,0,39,Monthly,3,0,0.05,No
1865,19,Male,Backpack,Accessories,72,Fall,3.2,0,0,0,21,Quarterly,2,2,0.07,No
1866,56,Male,Pants,Clothing,62,Summer,3.8,0,0,0,12,Monthly,3,4,0.15,No
1867,31,Male,T-shirt,Clothing,44,Winter,4.2,0,0,0,9,Bi-Weekly,4,1,0.1,Yes
1868,45,Male,Skirt,Clothing,52,Fall,3.4,0,0,0,20,Quarterly,2,3,0.12,Yes
1869,23,Male,Gloves,Accessories,58,Spring,4.7,0,0,0,44,Bi-Weekly,4,3,0.12,Yes
1870,18,Male,Blouse,Clothing,77,Spring,3.9,0,0,0,16,Quarterly,2,3,0.12,Yes
1871,43,Male,Blouse,Clothing,99,Spring,4.3,0,0,0,27,Bi-Weekly,4,3,0.12,Yes
1872,56,Male,Jeans,Clothing,96,Fall,2.7,0,0,0,14,Quarterly,2,3,0.12,Yes
1873,43,Male,T-shirt,Clothing,64,Summer,4.6,0,0,0,24,Monthly,3,4,0.15,No
1874,64,Male,Sweater,Clothing,44,Fall,2.9,0,0,0,49,Weekly,5,3,0.12,Yes
1875,67,Male,Pants,Clothing,33,Fall,3.6,0,0,0,14,Weekly,5,3,0.12,Yes
1876,63,Male,Boots,Footwear,71,Winter,3.9,0,0,0,6,Quarterly,2,0,0.05,No
1877,54,Male,Skirt,Clothing,36,Fall,2.6,0,0,0,20,Quarterly,2,3,0.12,Yes
1878,69,Male,Gloves,Accessories,62,Fall,3.6,0,0,0,3,Annually,1,2,0.07,No
1879,34,Male,Socks,Clothing,29,Summer,3.4,0,0,0,5,Monthly,3,4,0.15,No
1880,56,Male,T-shirt,Clothing,33,Spring,3.5,0,0,0,46,Bi-Weekly,4,3,0.12,Yes
1881,34,Male,Blouse,Clothing,33,Fall,3.1,0,0,0,8,Monthly,3,3,0.12,Yes
1882,58,Male,Blouse,Clothing,41,Winter,4.3,0,0,0,13,Bi-Weekly,4,1,0.1,Yes
1883,44,Male,Scarf,Accessories,54,Winter,5.0,0,0,0,25,Quarterly,2,1,0.1,Yes
1884,25,Male,Backpack,Accessories,58,Spring,4.9,0,0,0,39,Bi-Weekly,4,3,0.12,Yes
1885,27,Male,Shorts,Clothing,30,Summer,4.3,0,0,0,15,Bi-Weekly,4,4,0.15,No
1886,26,Male,Jewelry,Accessories,53,Winter,4.4,0,0,0,35,Monthly,3,1,0.1,Yes
1887,18,Male,Gloves,Accessories,91,Spring,4.4,0,0,0,46,Bi-Weekly,4,3,0.12,Yes
1888,64,Male,Hoodie,Clothing,44,Fall,3.5,0,0,0,3,Monthly,3,3,0.12,Yes
1889,62,Male,Hoodie,Clothing,89,Winter,3.4,0,0,0,48,Weekly,5,1,0.1,Yes
1890,59,Male,Skirt,Clothing,57,Spring,2.5,0,0,0,27,Weekly,5,3,0.12,Yes
1891,36,Male,Sunglasses,Accessories,57,Spring,3.4,0,0,0,5,Weekly,5,3,0.12,Yes
1892,69,Male,Jewelry,Accessories,74,Summer,2.6,0,0,0,48,Quarterly,2,4,0.15,No
1893,39,Male,Jacket,Outerwear,30,Fall,4.6,0,0,0,12,Weekly,5,2,0.07,No
1894,28,Male,Dress,Clothing,20,Summer,3.7,0,0,0,10,Bi-Weekly,4,4,0.15,No
1895,42,Male,Hoodie,Clothing,90,Fall,2.5,0,0,0,48,Bi-Weekly,4,3,0.12,Yes
1896,31,Male,Jeans,Clothing,61,Fall,4.5,0,0,0,3,Monthly,3,3,0.12,Yes
1897,57,Male,Sandals,Footwear,51,Fall,2.9,0,0,0,19,Monthly,3,0,0.05,No
1898,53,Male,Sunglasses,Accessories,97,Winter,2.9,0,0,0,11,Bi-Weekly,4,1,0.1,Yes
1899,59,Male,Pants,Clothing,97,Fall,3.5,0,0,0,25,Monthly,3,3,0.12,Yes
1900,32,Male,Shorts,Clothing,40,Winter,4.2,0,0,0,42,Weekly,5,1,0.1,Yes
1901,65,Male,Jewelry,Accessories,85,Summer,3.3,0,0,0,34,Quarterly,2,4,0.15,No
1902,56,Male,Socks,Clothing,76,Winter,3.9,0,0,0,50,Quarterly,2,1,0.1,Yes
1903,31,Male,Sandals,Footwear,22,Spring,5.0,0,0,0,21,Monthly,3,0,0.05,No
1904,59,Male,Pants,Clothing,63,Summer,3.3,0,0,0,37,Weekly,5,4,0.15,No
1905,22,Male,T-shirt,Clothing,71,Spring,4.2,0,0,0,46,Monthly,3,3,0.12,Yes
1906,47,Male,Boots,Footwear,35,Summer,4.9,0,0,0,14,Bi-Weekly,4,0,0.05,No
1907,23,Male,Backpack,Accessories,30,Spring,4.6,0,0,0,24,Bi-Weekly,4,3,0.12,Yes
1908,69,Male,Skirt,Clothing,74,Fall,4.8,0,0,0,36,Quarterly,2,3,0.12,Yes
1909,18,Male,Scarf,Accessories,71,Winter,2.7,0,0,0,19,Bi-Weekly,4,1,0.1,Yes
1910,50,Male,Sweater,Clothing,84,Spring,4.3,0,0,0,12,Monthly,3,3,0.12,Yes
1911,29,Male,Sandals,Footwear,38,Fall,3.8,0,0,0,13,Quarterly,2,0,0.05,No
1912,65,Male,Jewelry,Accessories,81,Spring,4.9,0,0,0,32,Bi-Weekly,4,3,0.12,Yes
1913,29,Male,Sweater,Clothing,56,Winter,3.4,0,0,0,5,Bi-Weekly,4,1,0.1,Yes
1914,49,Male,Skirt,Clothing,48,Winter,3.6,0,0,0,29,Annually,1,1,0.1,Yes
1915,28,Male,Shorts,Clothing,97,Fall,3.4,0,0,0,40,Bi-Weekly,4,3,0.12,Yes
1916,51,Male,Backpack,Accessories,74,Fall,4.7,0,0,0,44,Weekly,5,2,0.07,No
1917,26,Male,Hoodie,Clothing,50,Winter,3.0,0,0,0,3,Bi-Weekly,4,1,0.1,Yes
1918,38,Male,Skirt,Clothing,71,Winter,3.4,0,0,0,35,Bi-Weekly,4,1,0.1,Yes
1919,35,Male,Skirt,Clothing,33,Summer,4.6,0,0,0,33,Monthly,3,4,0.15,No
1920,34,Male,Backpack,Accessories,56,Summer,3.1,0,0,0,20,Bi-Weekly,4,4,0.15,No
1921,51,Male,Blouse,Clothing,84,Spring,2.8,0,0,0,40,Quarterly,2,3,0.12,Yes
1922,47,Male,Shirt,Clothing,36,Fall,3.5,0,0,0,13,Annually,1,3,0.12,Yes
1923,18,Male,Gloves,Accessories,63,Summer,4.6,0,0,0,9,Monthly,3,4,0.15,No
1924,64,Male,Sandals,Footwear,36,Summer,4.3,0,0,0,7,Annually,1,0,0.05,No
1925,30,Male,Jacket,Outerwear,63,Fall,4.8,0,0,0,42,Quarterly,2,2,0.07,No
1926,59,Male,Sneakers,Footwear,32,Winter,2.9,0,0,0,44,Bi-Weekly,4,0,0.05,No
1927,66,Male,Backpack,Accessories,93,Spring,3.0,0,0,0,6,Annually,1,3,0.12,Yes
1928,40,Male,Pants,Clothing,29,Summer,2.9,0,0,0,8,Quarterly,2,4,0.15,No
1929,25,Male,Sunglasses,Accessories,92,Summer,3.7,0,0,0,10,Weekly,5,4,0.15,No
1930,59,Male,Jeans,Clothing,33,Fall,4.7,0,0,0,46,Quarterly,2,3,0.12,Yes
1931,66,Male,Pants,Clothing,52,Spring,3.5,0,0,0,26,Weekly,5,3,0.12,Yes
1932,54,Male,Jewelry,Accessories,42,Spring,2.7,0,0,0,6,Quarterly,2,3,0.12,Yes
1933,42,Male,Hoodie,Clothing,36,Spring,5.0,0,0,0,47,Quarterly,2,3,0.12,Yes
1934,48,Male,Sandals,Footwear,67,Summer,4.1,0,0,0,28,Annually,1,0,0.05,No
1935,34,Male,Jacket,Outerwear,43,Winter,2.7,0,0,0,23,Annually,1,2,0.07,No
1936,19,Male,Blouse,Clothing,68,Spring,4.8,0,0,0,45,Bi-Weekly,4,3,0.12,Yes
1937,70,Male,Jewelry,Accessories,60,Summer,4.3,0,0,0,44,Quarterly,2,4,0.15,No
1938,43,Male,Socks,Clothing,53,Summer,4.5,0,0,0,11,Monthly,3,4,0.15,No
1939,46,Male,Jeans,Clothing,23,Spring,3.8,0,0,0,39,Bi-Weekly,4,3,0.12,Yes
1940,66,Male,Gloves,Accessories,57,Winter,3.7,0,0,0,20,Quarterly,2,1,0.1,Yes
1941,50,Male,Hat,Accessories,89,Fall,3.9,0,0,0,48,Bi-Weekly,4,2,0.07,No
1942,55,Male,Shoes,Footwear,99,Winter,3.3,0,0,0,46,Quarterly,2,0,0.05,No
1943,63,Male,Pants,Clothing,28,Fall,3.4,0,0,0,22,Monthly,3,3,0.12,Yes
1944,32,Male,Socks,Clothing,53,Summer,3.8,0,0,0,45,Annually,1,4,0.15,No
1945,30,Male,Hoodie,Clothing,45,Winter,2.7,0,0,0,49,Quarterly,2,1,0.1,Yes
1946,35,Male,Hoodie,Clothing,38,Winter,2.9,0,0,0,9,Quarterly,2,1,0.1,Yes
1947,59,Male,Pants,Clothing,49,Summer,4.5,0,0,0,41,Quarterly,2,4,0.15,No
1948,59,Male,Shirt,Clothing,32,Summer,2.6,0,0,0,2,Monthly,3,4,0.15,No
1949,54,Male,T-shirt,Clothing,37,Winter,3.1,0,0,0,39,Bi-Weekly,4,1,0.1,Yes
1950,63,Male,Dress,Clothing,80,Winter,4.7,0,0,0,12,Quarterly,2,1,0.1,Yes
1951,43,Male,Backpack,Accessories,78,Summer,4.6,0,0,0,26,Quarterly,2,4,0.15,No
1952,33,Male,Gloves,Accessories,53,Summer,2.7,0,0,0,32,Bi-Weekly,4,4,0.15,No
1953,57,Male,Shoes,Footwear,82,Summer,4.6,0,0,0,50,Bi-Weekly,4,0,0.05,No
1954,25,Male,Skirt,Clothing,33,Spring,4.8,0,0,0,3,Bi-Weekly,4,3,0.12,Yes
1955,26,Male,Gloves,Accessories,77,Winter,4.2,0,0,0,3,Quarterly,2,1,0.1,Yes
1956,50,Male,Hoodie,Clothing,56,Winter,4.9,0,0,0,37,Monthly,3,1,0.1,Yes
1957,70,Male,Socks,Clothing,37,Winter,4.9,0,0,0,20,Bi-Weekly,4,1,0.1,Yes
1958,68,Male,Gloves,Accessories,54,Spring,4.5,0,0,0,26,Bi-Weekly,4,3,0.12,Yes
1959,39,Male,Shorts,Clothing,67,Winter,2.7,0,0,0,47,Quarterly,2,1,0.1,Yes
1960,46,Male,Shoes,Footwear,90,Fall,3.1,0,0,0,7,Quarterly,2,0,0.05,No
1961,57,Male,Jeans,Clothing,72,Summer,3.3,0,0,0,40,Annually,1,4,0.15,No
1962,47,Male,Boots,Footwear,59,Summer,2.6,0,0,0,45,Quarterly,2,0,0.05,No
1963,40,Male,Hat,Accessories,45,Fall,4.4,0,0,0,20,Bi-Weekly,4,2,0.07,No
1964,52,Male,Shorts,Clothing,30,Spring,3.9,0,0,0,11,Weekly,5,3,0.12,Yes
1965,40,Male,Pants,Clothing,51,Summer,4.6,0,0,0,50,Monthly,3,4,0.15,No
1966,67,Male,Sweater,Clothing,90,Fall,4.9,0,0,0,25,Quarterly,2,3,0.12,Yes
1967,67,Male,Jacket,Outerwear,95,Winter,3.7,0,0,0,5,Bi-Weekly,4,2,0.07,No
1968,37,Male,Dress,Clothing,81,Fall,3.7,0,0,0,4,Annually,1,3,0.12,Yes
1969,67,Male,Shirt,Clothing,70,Spring,4.2,0,0,0,25,Weekly,5,3,0.12,Yes
1970,64,Male,Dress,Clothing,32,Winter,3.5,0,0,0,11,Bi-Weekly,4,1,0.1,Yes
1971,28,Male,Belt,Accessories,94,Spring,2.9,0,0,0,4,Bi-Weekly,4,3,0.12,Yes
1972,54,Male,Hat,Accessories,29,Spring,3.4,0,0,0,1,Monthly,3,3,0.12,Yes
1973,54,Male,Backpack,Accessories,31,Summer,3.3,0,0,0,48,Quarterly,2,4,0.15,No
1974,24,Male,Skirt,Clothing,20,Fall,4.5,0,0,0,9,Quarterly,2,3,0.12,Yes
1975,27,Male,Gloves,Accessories,44,Winter,4.6,0,0,0,2,Bi-Weekly,4,1,0.1,Yes
1976,53,Male,Jacket,Outerwear,77,Fall,2.9,0,0,0,4,Quarterly,2,2,0.07,No
1977,32,Male,Handbag,Accessories,51,Spring,3.2,0,0,0,43,Bi-Weekly,4,3,0.12,Yes
1978,24,Male,Sandals,Footwear,49,Summer,2.6,0,0,0,32,Annually,1,0,0.05,No
1979,45,Male,Sunglasses,Accessories,78,Spring,3.8,0,0,0,1,Quarterly,2,3,0.12,Yes
1980,49,Male,Jeans,Clothing,98,Spring,2.8,0,0,0,38,Bi-Weekly,4,3,0.12,Yes
1981,51,Male,Sandals,Footwear,94,Winter,4.4,0,0,0,25,Bi-Weekly,4,0,0.05,No
1982,69,Male,Shoes,Footwear,91,Summer,4.7,0,0,0,42,Quarterly,2,0,0.05,No
1983,41,Male,Sunglasses,Accessories,77,Summer,2.7,0,0,0,32,Monthly,3,4,0.15,No
1984,59,Male,Scarf,Accessories,97,Summer,2.6,0,0,0,21,Quarterly,2,4,0.15,No
1985,26,Male,Skirt,Clothing,58,Summer,3.4,0,0,0,26,Bi-Weekly,4,4,0.15,No
1986,23,Male,Gloves,Accessories,97,Spring,3.9,0,0,0,6,Bi-Weekly,4,3,0.12,Yes
1987,62,Male,Coat,Outerwear,48,Summer,3.4,0,0,0,14,Quarterly,2,2,0.07,No
1988,69,Male,Belt,Accessories,23,Summer,3.4,0,0,0,4,Quarterly,2,4,0.15,No
1989,46,Male,Pants,Clothing,79,Winter,3.9,0,0,0,26,Weekly,5,1,0.1,Yes
1990,35,Male,Jewelry,Accessories,42,Spring,4.0,0,0,0,39,Bi-Weekly,4,3,0.12,Yes
1991,32,Male,Backpack,Accessories,95,Spring,3.4,0,0,0,15,Annually,1,3,0.12,Yes
1992,46,Male,Sneakers,Footwear,29,Summer,3.7,0,0,0,1,Quarterly,2,0,0.05,No
1993,33,Male,Hoodie,Clothing,98,Winter,4.9,0,0,0,28,Monthly,3,1,0.1,Yes
1994,32,Male,Blouse,Clothing,96,Spring,5.0,0,0,0,17,Weekly,5,3,0.12,Yes
